시간,동향(m),서향(m),동풍 속도,서풍 속도,각도(DEG),풍향(DEG),서향 풍속,파향(DEG),파속,최대 파고(m),평균 파고(m),현재 파고(m)
8:51:07,0,0,0,0,0,40.2,2.1,209.2,13.4,3,3,3
8:51:17,0,0,0,0,0,17.2,2.1,132.6,35.2,3,3,3
8:51:27,0,0,0,0,0,21.2,2.2,132.6,35.2,3,3,3
8:51:38,0,0,0,0,0,28.8,3.2,166.7,18.5,3,3.1,3
8:51:49,0,0,0,0,0,32.4,2.9,166.7,18.5,3,3,3
8:51:59,0,0,0,0,0,37.9,2.5,186.2,6.9,3,3.1,3
8:52:09,0,0,0,0,0,227.7,0.5,186.2,6.9,3,3,3
8:52:20,0,0,0,0,0,29.4,3.2,143.9,14.2,3,3.1,3
8:52:31,0,0,0,0,0,6.4,1.1,61.2,59.9,3,3.1,3
8:52:41,0,0,0,0,0,39.9,0.8,61.2,59.9,3,3.1,3
8:52:51,0,0,0,0,0,36.9,1,141.7,64.9,3,3.1,3
8:53:02,0,0,0,0,0,77.5,1.1,141.7,64.9,3,3.1,3
8:53:12,0,0,0,0,0,29.4,3.5,85.2,11.1,3,3.1,3
8:53:23,0,0,0,0,0,25.3,2.4,85.2,11.1,3,3.1,3
8:53:33,0,0,0,0,0,75.1,1.8,149.7,76.3,3,3.1,3
8:53:44,0,0,0,0,0,31.5,1.2,149.7,76.3,3,3.1,3
8:53:54,0,0,0,0,0,20.7,1.9,63.6,12.7,3,3.1,3
8:54:05,0,0,0,0,0,40.3,2.6,63.6,12.7,3,3.1,3
8:54:16,0,0,0,0,0,16.4,2.6,162.5,22.8,3,3.1,3
8:54:26,0,0,0,0,0,195,1.2,162.5,22.8,3,3.1,3
8:54:37,0,0,0,0,0,272.5,1.1,239.3,17.5,3,3.1,3
8:54:47,0,0,0,0,0,344.3,1.2,239.3,17.5,3,3.1,3
8:54:58,0,0,0,0,0,43.8,2,121.7,30.8,3,3.1,3
8:55:08,0,0,0,0,0,9.2,2.3,121.7,30.8,3.1,3.1,3.1
8:55:19,0,0,0,0,0,44.8,2,159.3,51.2,3.1,3.1,3.1
8:55:30,0,0,0,0,0,32.9,2.1,159.3,51.2,3.1,3.1,3.1
8:55:40,0,0,0,0,0,29.1,4,96,5,3.1,3.1,3.1
8:55:50,0,0,0,0,0,22,3.5,96,5,3.1,3.1,3.1
8:56:01,0,0,0,0,0,20.7,4.2,14.7,19.3,3.1,3.1,3.1
8:56:12,0,0,0,0,0,27.7,2.5,285,3.6,3.1,3.1,3.1
8:56:23,0,0,0,0,0,45.9,2,285,3.6,3.1,3.1,3.1
8:56:33,0,0,0,0,0,29.3,1.2,144.9,25.2,3.1,3.1,3.1
8:56:43,0,0,0,0,0,36,0.6,144.9,25.2,3.1,3.1,3.1
8:56:54,0,0,0,0,0,352,0.4,95.4,43.6,3.1,3.1,3.1
8:57:04,0,0,0,0,0,41.3,1.1,95.4,43.6,3.1,3.1,3.1
8:57:14,0,0,0,0,0,22.8,2.3,77,58.3,3.1,3.1,3.1
8:57:25,0,0,0,0,0,32.3,2.5,77,58.3,3.1,3.1,3.1
8:57:36,0,0,0,0,0,56.7,0.4,132,30,3.1,3.1,3.1
8:57:46,0,0,0,0,0,36.6,2,132,30,3.1,3.1,3.1
8:57:56,0,0,0,0,0,26.6,2.4,164.8,32.6,3.1,3.1,3.1
8:58:07,0,0,0,0,0,42.2,0.8,164.8,32.6,3.1,3.1,3.1
8:58:18,0,0,0,0,0,37.4,0.3,109.6,23.8,3.1,3.1,3.1
8:58:28,0,0,0,0,0,111.4,0.5,109.6,23.8,3.1,3.1,3.1
8:58:38,0,0,0,0,0,336.7,0.5,130,34.2,3.1,3.1,3.1
8:58:48,0,0,0,0,0,27.4,1.6,130,34.2,3.1,3.1,3.1
8:58:59,0,0,0,0,0,205.4,0.3,83.6,38.4,3.1,3.1,3.1
8:59:09,0,0,0,0,0,33.3,2.8,83.6,38.4,3.1,3.1,3.1
8:59:20,0,0,0,0,0,34.3,2.2,184.2,56.9,3.1,3.1,3.1
8:59:30,0,0,0,0,0,37.2,1.1,86.5,30.9,3.1,3.1,3.1
8:59:41,0,0,0,0,0,37.2,3.2,86.5,30.9,3.1,3.2,3.1
8:59:52,0,0,0,0,0,25.8,3.3,117.9,18.2,3.1,3.1,3.1
9:00:03,0,0,0,0,0,15.5,2.7,117.9,18.2,3.1,3.1,3.1
9:00:13,0,0,0,0,0,14.4,1.9,293.4,26.1,3.2,3.2,3.1
9:00:23,0,0,0,0,0,42.4,2.5,293.4,26.1,3.2,3.2,3.1
9:00:33,0,0,0,0,0,42.2,2.1,67.7,30.3,3.2,3.2,3.1
9:00:44,0,0,0,0,0,38.5,2.1,67.7,30.3,3.2,3.2,3.1
9:00:54,0,0,0,0,0,29.4,3,88.1,29.1,3.2,3.2,3.1
9:01:04,0,0,0,0,0,351.8,0.9,88.1,29.1,3.2,3.2,3.1
9:01:15,0,0,0,0,0,183.3,0.3,72.3,13.2,3.2,3.2,3.1
9:01:25,0,0,0,0,0,46.6,1.8,72.3,13.2,3.2,3.2,3.1
9:01:35,0,0,0,0,0,31.9,2.2,23.9,60.1,3.2,3.2,3.1
9:01:45,0,0,0,0,0,41.3,2.1,23.9,60.1,3.2,3.2,3.1
9:01:56,0,0,0,0,0,28.7,3,158.3,42,3.2,3.2,3.1
9:02:09,0,0,0,0,0,32.6,1.2,158.3,42,3.2,3.2,3.1
9:02:20,0,0,0,0,0,130.5,0.6,249.8,35.7,3.2,3.2,3.1
9:02:33,0,0,0,0,0,21.2,4.1,106.6,23.2,3.2,3.2,3.1
9:02:45,0,0,0,0,0,35.8,1.6,106.6,23.2,3.2,3.2,3.1
9:02:56,0,0,0,0,0,22.9,2.1,120.2,23.2,3.2,3.2,3.1
9:03:08,0,0,0,0,0,67.2,1.1,120.2,23.2,3.2,3.2,3.1
9:03:18,0,0,0,0,0,27.1,2.8,28.1,13.2,3.2,3.2,3.1
9:03:29,0,0,0,0,0,38.6,2.1,297.4,16.3,3.2,3.2,3.1
9:03:43,0,0,0,0,0,38.6,2.1,297.4,16.3,3.2,3.2,3.1
9:03:53,0,0,0,0,0,40.5,2.3,48.2,25.4,3.2,3.2,3.1
9:04:04,0,0,0,0,0,14.6,3.2,48.2,25.4,3.2,3.2,3.1
9:04:14,0,0,0,0,0,18.2,2.6,32.3,28.9,3.2,3.2,3.1
9:04:25,0,0,0,0,0,10.6,2.9,32.3,28.9,3.2,3.2,3.1
9:04:35,0,0,0,0,0,16.7,3.3,103.1,21.9,3.2,3.2,3.1
9:04:46,0,0,0,0,0,7.7,2.2,103.1,21.9,3.2,3.2,3.1
9:04:56,0,0,0,0,0,9.900001,2.5,322.8,30.6,3.2,3.2,3.1
9:05:06,0,0,0,0,0,9.900001,2,322.8,30.6,3.2,3.2,3.2
9:05:16,0,0,0,0,0,20.6,2.8,50.8,15.4,3.2,3.2,3.2
9:05:27,0,0,0,0,0,12.9,4.1,50.8,15.4,3.2,3.2,3.2
9:05:37,0,0,0,0,0,19.2,3.4,265.6,32.3,3.2,3.2,3.2
9:05:47,0,0,0,0,0,24,3.5,265.6,32.3,3.2,3.2,3.2
9:05:58,0,0,0,0,0,26.1,2.7,35.8,36.3,3.2,3.2,3.2
9:06:10,0,0,0,0,0,29.9,3.4,250,67,3.2,3.2,3.2
9:06:24,0,0,0,0,0,33.4,3.7,250,67,3.2,3.2,3.2
9:06:34,0,0,0,0,0,41.2,2.2,19.7,35.6,3.2,3.2,3.2
9:06:45,0,0,0,0,0,30.4,3.6,19.7,35.6,3.2,3.2,3.2
9:06:55,0,0,0,0,0,35.9,3.5,295.9,27.8,3.2,3.2,3.2
9:07:05,0,0,0,0,0,28.9,4.1,295.9,27.8,3.2,3.2,3.2
9:07:16,0,0,0,0,0,29,2,95.2,33,3.2,3.2,3.2
9:07:27,0,0,0,0,0,48.6,2.5,95.2,33,3.2,3.2,3.2
9:07:37,0,0,0,0,0,35.6,1.7,284.7,51.3,3.2,3.2,3.2
9:07:48,0,0,0,0,0,25.8,2.8,284.7,51.3,3.2,3.2,3.2
9:07:58,0,0,0,0,0,21.1,2.4,300.5,39.6,3.2,3.2,3.2
9:08:09,0,0,0,0,0,26.8,2.1,300.5,39.6,3.2,3.2,3.2
9:08:20,0,0,0,0,0,33.6,2.8,53.7,78,3.2,3.2,3.2
9:08:30,0,0,0,0,0,15.6,2.1,53.7,78,3.2,3.2,3.2
9:08:40,0,0,0,0,0,6.8,2.2,314.7,76.8,3.2,3.2,3.2
9:08:56,0,0,0,0,0,19.8,1.4,284.6,83.4,3.2,3.2,3.2
9:09:07,0,0,0,0,0,39.7,2.2,284.6,83.4,3.2,3.2,3.2
9:09:17,0,0,0,0,0,30.9,3.4,216.7,60.5,3.2,3.2,3.2
9:09:28,0,0,0,0,0,27.3,3.1,216.7,60.5,3.2,3.3,3.2
9:09:39,0,0,0,0,0,18.6,2.1,341.5,87.3,3.2,3.3,3.2
9:09:49,0,0,0,0,0,147.9,0.9,341.5,87.3,3.2,3.3,3.2
9:09:59,0,0,0,0,0,299.9,0.6,351.8,136.4,3.2,3.3,3.2
9:10:10,0,0,0,0,0,289.6,0.5,351.8,136.4,3.3,3.3,3.2
9:10:21,0,0,0,0,0,36.6,2,74.2,70.8,3.3,3.3,3.2
9:10:32,0,0,0,0,0,21.7,2.3,74.2,70.8,3.3,3.3,3.2
9:10:43,0,0,0,0,0,27.7,1.1,124.6,84.8,3.3,3.3,3.2
9:11:20,0,0,0,0,0,46.8,1.1,244.2,57,3.3,3.3,3.2
9:11:31,0,0,0,0,0,20.8,1.8,332.4,179.2,3.3,3.3,3.2
9:11:41,0,0,0,0,0,45.8,0.5,332.4,179.2,3.3,3.3,3.2
9:11:51,0,0,0,0,0,15.5,2.9,329.7,140.4,3.3,3.3,3.2
9:12:02,0,0,0,0,0,20.7,2.6,329.7,140.4,3.3,3.3,3.2
9:12:12,0,0,0,0,0,356.9,1.9,114.4,100.2,3.3,3.3,3.2
9:12:22,0,0,0,0,0,25,2.5,114.4,100.2,3.3,3.3,3.2
9:12:33,0,0,0,0,0,22.1,2.4,223.4,110.5,3.3,3.3,3.2
9:12:43,0,0,0,0,0,41.9,1.4,223.4,110.5,3.3,3.3,3.2
9:12:53,0,0,0,0,0,69.5,0.6,253.2,183.7,3.3,3.3,3.2
9:13:04,0,0,0,0,0,32.3,0.6,253.2,183.7,3.3,3.3,3.2
9:13:14,0,0,0,0,0,51.6,1.2,246.2,31.6,3.3,3.3,3.2
9:13:25,0,0,0,0,0,29.4,2.2,246.2,31.6,3.3,3.3,3.2
9:13:36,0,0,0,0,0,50.7,2.5,316.4,101.9,3.3,3.3,3.2
9:13:47,0,0,0,0,0,32.9,3,316.4,101.9,3.3,3.3,3.2
9:13:58,0,0,0,0,0,24.7,2.8,246,207.8,3.3,3.3,3.2
9:14:08,0,0,0,0,0,11.2,3.4,237.8,148.2,3.3,3.3,3.2
9:14:19,0,0,0,0,0,8.7,2.6,237.8,148.2,3.3,3.3,3.2
9:14:30,0,0,0,0,0,9.6,1.6,332.6,199.4,3.3,3.3,3.2
9:14:40,0,0,0,0,0,26.1,1.8,332.6,199.4,3.3,3.3,3.2
9:14:50,0,0,0,0,0,28,1.3,243.5,197.9,3.3,3.3,3.2
9:15:00,0,0,0,0,0,17.4,1,243.5,197.9,3.3,3.3,3.2
9:15:12,0,0,0,0,0,11.3,2.3,119.4,138.8,3.3,3.3,3.3
9:15:22,0,0,0,0,0,354.6,1.8,119.4,138.8,3.3,3.3,3.3
9:15:32,0,0,0,0,0,22.4,2.7,228.8,134,3.3,3.3,3.3
9:15:43,0,0,0,0,0,25.2,2.1,228.8,134,3.3,3.3,3.3
9:15:54,0,0,0,0,0,15.7,2.1,87.8,161,3.3,3.3,3.3
9:16:07,0,0,0,0,0,346.8,0.6,87.8,161,3.3,3.3,3.3
9:16:19,0,0,0,0,0,274.6,0.6,154.9,219.6,3.3,3.3,3.3
9:16:30,0,0,0,0,0,20.2,1.6,266.4,185.4,3.3,3.3,3.3
9:16:40,0,0,0,0,0,42.5,1.3,266.4,185.4,3.3,3.3,3.3
9:16:50,0,0,0,0,0,27.6,2.7,185.1,112.4,3.3,3.3,3.3
9:17:01,0,0,0,0,0,27.8,3.6,185.1,112.4,3.3,3.3,3.3
9:17:13,0,0,0,0,0,16,3.4,265.6,192.9,3.3,3.3,3.3
9:17:23,0,0,0,0,0,19.8,2.2,265.6,192.9,3.3,3.3,3.3
9:17:33,0,0,0,0,0,6.7,2.1,346.8,208,3.3,3.3,3.3
9:17:44,0,0,0,0,0,8.6,2.1,346.8,208,3.3,3.3,3.3
9:17:54,0,0,0,0,0,16.9,2.8,336.4,216.5,3.3,3.3,3.3
9:18:05,0,0,0,0,0,24,2.6,336.4,216.5,3.3,3.3,3.3
9:18:15,0,0,0,0,0,16.5,1,352.1,210,3.3,3.3,3.3
9:18:25,0,0,0,0,0,307.8,0.6,352.1,210,3.3,3.3,3.3
9:18:37,0,0,0,0,0,18.7,0.4,153.7,232.5,3.3,3.3,3.3
9:18:48,0,0,0,0,0,19.6,0.6,153.7,232.5,3.3,3.3,3.3
9:18:59,0,0,0,0,0,330.6,0.6,231.9,111.2,3.3,3.3,3.3
9:19:10,0,0,0,0,0,291.5,0.4,228,114.8,3.3,3.3,3.3
9:19:21,0,0,0,0,0,353.4,0.4,228,114.8,3.3,3.3,3.3
9:19:32,0,0,0,0,0,176.3,1.8,93.8,108,3.3,3.3,3.3
9:20:25,0,0,0,0,0,176.3,1.8,93.8,108,3.3,3.3,3.3
9:20:54,0,0,0,0,0,25,1.3,143.3,179.4,3.4,3.3,3.3
9:21:30,0,0,0,0,0,25,1.3,143.3,179.4,3.4,3.3,3.3
9:21:58,0,0,0,0,0,21.5,2.3,62.8,255.7,3.4,3.4,3.3
9:22:25,0,0,0,0,0,17.1,1.7,125,142.4,3.4,3.4,3.3
9:22:39,0,0,0,0,0,313.2,0.4,55.1,118.1,3.4,3.4,3.3
9:22:50,0,0,0,0,0,275.5,0.4,322.1,165.4,3.4,3.4,3.3
9:23:00,0,0,0,0,0,256.4,0.4,322.1,165.4,3.4,3.4,3.3
9:23:11,0,0,0,0,0,60.4,0.1,317.4,163.2,3.4,3.4,3.3
9:23:22,0,0,0,0,0,53.1,1.6,317.4,163.2,3.4,3.4,3.3
9:23:32,0,0,0,0,0,15.5,1,34.6,124.2,3.4,3.4,3.3
9:23:43,0,0,0,0,0,34.5,1.3,34.6,124.2,3.4,3.4,3.3
9:23:53,0,0,0,0,0,12,2.3,273.6,119.1,3.4,3.4,3.3
9:24:03,0,0,0,0,0,343,1.6,273.6,119.1,3.4,3.4,3.3
9:24:14,0,0,0,0,0,345.3,1,53,138.4,3.4,3.4,3.3
9:24:25,0,0,0,0,0,359.7,1,53,138.4,3.4,3.4,3.3
9:24:35,0,0,0,0,0,20.3,1.6,59.8,160.3,3.4,3.4,3.3
9:24:49,0,0,0,0,0,29.6,0.8,59.8,160.3,3.4,3.4,3.3
9:25:01,0,0,0,0,0,31,0.9,242.4,226.9,3.4,3.4,3.3
9:25:13,0,0,0,0,0,30.6,2.2,59.7,146.1,3.4,3.4,3.4
9:25:24,0,0,0,0,0,14.8,2.7,59.7,146.1,3.4,3.4,3.4
9:25:37,0,0,0,0,0,24.5,2,209.7,126.7,3.4,3.4,3.4
9:25:47,0,0,0,0,0,20,1.9,209.7,126.7,3.4,3.4,3.4
9:25:59,0,0,0,0,0,5.7,1.8,299,141.4,3.4,3.4,3.4
9:26:10,0,0,0,0,0,20.6,1.4,299,141.4,3.4,3.4,3.4
9:26:21,0,0,0,0,0,23.8,1.7,29.9,100.3,3.4,3.4,3.4
9:26:31,0,0,0,0,0,34.2,1.1,29.9,100.3,3.4,3.4,3.4
9:26:42,0,0,0,0,0,89.3,0.2,102.6,61.2,3.4,3.4,3.4
9:26:54,0,0,0,0,0,139.5,0.8,196.8,107.5,3.4,3.4,3.4
9:27:06,0,0,0,0,0,139.7,1.6,196.8,107.5,3.4,3.4,3.4
9:27:16,0,0,0,0,0,244.4,0.7,278,100,3.4,3.4,3.4
9:27:27,0,0,0,0,0,80.2,1.2,278,100,3.4,3.4,3.4
9:27:37,0,0,0,0,0,10.4,1.4,219.4,127,3.4,3.4,3.4
9:27:48,0,0,0,0,0,357.4,0.5,219.4,127,3.4,3.4,3.4
9:27:59,0,0,0,0,0,273.7,0.4,289.4,95.4,3.4,3.4,3.4
9:28:09,0,0,0,0,0,113.3,0.6,289.4,95.4,3.4,3.4,3.4
9:28:20,0,0,0,0,0,307.4,0.5,23.9,114.3,3.4,3.4,3.4
9:28:36,0,0,0,0,0,20.2,0.6,66.3,84.5,3.4,3.4,3.4
9:28:47,0,0,0,0,0,8.2,1.1,66.3,84.5,3.4,3.4,3.4
9:29:00,0,0,0,0,0,170.7,0.5,233.3,53.5,3.4,3.4,3.4
9:29:11,0,0,0,0,0,162.2,1.4,203.6,27.6,3.4,3.4,3.4
9:29:22,0,0,0,0,0,205.9,0.9,203.6,27.6,3.4,3.4,3.4
9:29:33,0,0,0,0,0,201.3,0.7,311.7,128.4,3.4,3.4,3.4
9:29:43,0,0,0,0,0,245,1.1,311.7,128.4,3.4,3.4,3.4
9:29:54,0,0,0,0,0,20.1,0.8,319.2,131,3.4,3.4,3.4
9:30:04,0,0,0,0,0,38.1,1.4,319.2,131,3.4,3.4,3.4
9:30:14,0,0,0,0,0,27.7,2.1,91,74.9,3.5,3.4,3.4
9:30:25,0,0,0,0,0,52.1,1,91,74.9,3.5,3.4,3.4
9:30:35,0,0,0,0,0,20.8,1.4,212.6,140.7,3.5,3.4,3.4
9:30:45,0,0,0,0,0,200.9,0.4,212.6,140.7,3.5,3.4,3.4
9:30:56,0,0,0,0,0,229.8,1,94.8,121.6,3.5,3.4,3.4
9:31:06,0,0,0,0,0,297.6,0.6,94.8,121.6,3.5,3.4,3.4
9:31:16,0,0,0,0,0,67.8,0.9,220,32.3,3.5,3.4,3.4
9:31:27,0,0,0,0,0,17.5,1,220,32.3,3.5,3.4,3.4
9:31:38,0,0,0,0,0,136.3,0.6,289.5,170.8,3.5,3.4,3.4
9:31:48,0,0,0,0,0,21.6,0.6,289.5,170.8,3.5,3.4,3.4
9:31:58,0,0,0,0,0,306.5,0.4,295.5,162,3.5,3.4,3.4
9:32:09,0,0,0,0,0,210.4,0.5,295.5,162,3.5,3.4,3.4
9:32:19,0,0,0,0,0,89.7,4.3,254.7,87.7,3.5,3.5,3.4
9:32:30,0,0,0,0,0,113.6,1.8,254.7,87.7,3.5,3.4,3.4
9:32:41,0,0,0,0,0,39.1,0.9,87.4,177.9,3.5,3.5,3.4
9:32:51,0,0,0,0,0,203.8,0.6,87.4,177.9,3.5,3.4,3.4
9:33:01,0,0,0,0,0,262.8,0.8,56.3,197.5,3.5,3.4,3.4
9:33:11,0,0,0,0,0,71,1,317.2,185.2,3.5,3.5,3.4
9:33:22,0,0,0,0,0,29.4,1.9,317.2,185.2,3.5,3.5,3.4
9:33:33,0,0,0,0,0,341.7,1.3,316.1,196.4,3.5,3.4,3.4
9:33:43,0,0,0,0,0,249.4,1.2,316.1,196.4,3.5,3.4,3.4
9:33:54,0,0,0,0,0,48.6,0.6,322.8,238.1,3.5,3.4,3.4
9:34:05,0,0,0,0,0,311.5,0.5,322.8,238.1,3.5,3.5,3.4
9:34:15,0,0,0,0,0,339,1,138,164,3.5,3.5,3.4
9:34:25,0,0,0,0,0,39,1.2,138,164,3.5,3.5,3.4
9:34:36,0,0,0,0,0,102.5,0.3,128.6,194.1,3.5,3.4,3.4
9:34:46,0,0,0,0,0,46.2,1.9,128.6,194.1,3.5,3.5,3.4
9:34:57,0,0,0,0,0,75.6,1.3,248.1,323.7,3.5,3.5,3.4
9:35:07,0,0,0,0,0,21.7,0.8,248.1,323.7,3.5,3.5,3.4
9:35:17,0,0,0,0,0,40.6,2,186.7,268.9,3.5,3.5,3.4
9:35:28,0,0,0,0,0,31.8,1.1,186.7,268.9,3.5,3.5,3.4
9:35:38,0,0,0,0,0,280.8,0.8,135.5,214.9,3.5,3.5,3.4
9:35:48,0,0,0,0,0,56.7,2.2,135.5,214.9,3.5,3.5,3.4
9:35:58,0,0,0,0,0,69.3,1.8,246.1,349.2,3.5,3.5,3.4
9:36:10,0,0,0,0,0,48.5,2,246.1,349.2,3.5,3.5,3.4
9:36:22,0,0,0,0,0,176.5,1.4,132.8,169.6,3.5,3.5,3.4
9:36:33,0,0,0,0,0,303.8,0.8,300.3,129.6,3.5,3.5,3.4
9:36:43,0,0,0,0,0,38.9,2.1,300.3,129.6,3.5,3.5,3.4
9:36:55,0,0,0,0,0,22.9,1.3,251.4,79.7,3.5,3.5,3.4
9:37:06,0,0,0,0,0,36.2,2.5,251.4,79.7,3.5,3.5,3.4
9:37:18,0,0,0,0,0,81.6,2.4,17.1,61,3.5,3.5,3.4
9:37:29,0,0,0,0,0,290.3,1,17.1,61,3.5,3.5,3.4
9:37:39,0,0,0,0,0,35.8,2.3,75.8,18.4,3.5,3.5,3.4
9:37:53,0,0,0,0,0,316.5,0.4,304.3,85.2,3.5,3.5,3.4
9:38:03,0,0,0,0,0,39.6,1.2,23.1,132.2,3.5,3.5,3.4
9:38:15,0,0,0,0,0,355.3,0.8,23.1,132.2,3.5,3.5,3.4
9:38:26,0,0,0,0,0,65.7,1.5,70.5,48.4,3.5,3.5,3.4
9:38:36,0,0,0,0,0,164.6,0.3,70.5,48.4,3.5,3.5,3.4
9:38:47,0,0,0,0,0,29.8,1.9,10.8,52.9,3.5,3.5,3.4
9:38:57,0,0,0,0,0,22.9,2.9,10.8,52.9,3.5,3.5,3.4
9:39:08,0,0,0,0,0,27.5,0.9,282.2,59.6,3.5,3.5,3.4
9:39:18,0,0,0,0,0,59.1,1.4,282.2,59.6,3.5,3.5,3.4
9:39:29,0,0,0,0,0,42,1,6.9,101.3,3.5,3.5,3.4
9:39:40,0,0,0,0,0,35.9,2.5,41.7,15.6,3.5,3.5,3.4
9:39:51,0,0,0,0,0,82.7,0.9,41.7,15.6,3.5,3.5,3.4
9:40:01,0,0,0,0,0,37.7,1.8,288,32.1,3.5,3.5,3.4
9:40:12,0,0,0,0,0,41.2,2,288,32.1,3.5,3.5,3.5
9:40:23,0,0,0,0,0,31.6,2.3,272.8,18.4,3.5,3.5,3.5
9:40:33,0,0,0,0,0,23.6,3.2,272.8,18.4,3.5,3.5,3.5
9:40:44,0,0,0,0,0,12.2,2.7,23.2,73.2,3.5,3.5,3.5
9:40:54,0,0,0,0,0,4.4,0.1,23.2,73.2,3.5,3.5,3.5
9:41:05,0,0,0,0,0,221.6,0.3,81.8,29.1,3.5,3.5,3.5
9:41:15,0,0,0,0,0,81.1,0.7,81.8,29.1,3.5,3.5,3.5
9:41:26,0,0,0,0,0,346.7,0.3,327.5,45.1,3.5,3.5,3.5
9:41:36,0,0,0,0,0,35.9,1.5,327.5,45.1,3.5,3.5,3.5
9:41:46,0,0,0,0,0,28.4,2.9,72.2,111,3.5,3.5,3.5
9:41:56,0,0,0,0,0,13.6,1.9,72.2,111,3.5,3.5,3.5
9:42:07,0,0,0,0,0,124.1,0.3,116.1,43.9,3.5,3.5,3.5
9:42:17,0,0,0,0,0,200.3,1.5,116.1,43.9,3.5,3.5,3.5
9:42:27,0,0,0,0,0,214.9,1,258.6,55.5,3.5,3.5,3.5
9:42:37,0,0,0,0,0,122.4,0.5,258.6,55.5,3.5,3.5,3.5
9:42:48,0,0,0,0,0,48.2,2.3,230.8,16.2,3.5,3.5,3.5
9:42:58,0,0,0,0,0,66.7,1.4,230.8,16.2,3.5,3.5,3.5
9:43:10,0,0,0,0,0,239.4,0.6,180.6,60.4,3.5,3.5,3.5
9:43:22,0,0,0,0,0,234.4,0.5,9.6,94,3.5,3.5,3.5
9:43:33,0,0,0,0,0,328,0.9,9.6,94,3.5,3.5,3.5
9:43:43,0,0,0,0,0,4.3,0.6,359.1,86.7,3.5,3.5,3.5
9:43:53,0,0,0,0,0,58.2,0.8,359.1,86.7,3.5,3.5,3.5
9:44:13,0,0,0,0,0,141.6,0.4,203.4,53.3,3.5,3.5,3.5
9:44:27,0,0,0,0,0,178.6,0.6,37.2,30.9,3.5,3.5,3.5
9:44:41,0,0,0,0,0,98.7,1.4,37.2,30.9,3.5,3.5,3.5
9:44:57,0,0,0,0,0,40.4,2,4.5,122.3,3.5,3.5,3.5
9:45:11,0,0,0,0,0,111.9,1.8,28.7,137.7,3.5,3.5,3.5
9:45:26,0,0,0,0,0,78.9,0.7,43.9,91.8,3.5,3.5,3.5
9:46:05,0,0,0,0,0,78.9,0.7,43.9,91.8,3.5,3.5,3.5
9:47:09,0,0,0,0,0,282.4,0.7,283.7,20.1,3.5,3.5,3.5
9:47:22,0,0,0,0,0,110.4,2.3,33.9,39.3,3.5,3.5,3.5
9:47:33,0,0,0,0,0,33.6,1,15.2,60.6,3.5,3.5,3.5
9:47:43,0,0,0,0,0,44.3,2.2,93.6,74.7,3.5,3.5,3.5
9:48:03,0,0,0,0,0,105.7,2.6,355.1,75.7,3.5,3.5,3.5
9:48:37,0,0,0,0,0,105.7,2.6,355.1,75.7,3.5,3.5,3.5
9:49:13,0,0,0,0,0,105.7,2.6,355.1,75.7,3.5,3.5,3.5
9:49:25,0,0,0,0,0,311.7,0.6,9.400001,64.8,3.5,3.5,3.5
9:49:35,0,0,0,0,0,42.1,1.2,9.400001,64.8,3.5,3.6,3.5
9:49:46,0,0,0,0,0,357.1,0.9,11.1,86.2,3.5,3.5,3.5
9:49:56,0,0,0,0,0,35.2,0.5,11.1,86.2,3.5,3.5,3.5
9:50:07,0,0,0,0,0,46.6,1.4,55.7,66.7,3.5,3.5,3.5
9:50:18,0,0,0,0,0,32.5,1.5,55.7,66.7,3.6,3.5,3.5
9:50:40,0,0,0,0,0,30.7,1.6,36.6,75.4,3.6,3.6,3.5
9:51:44,0,0,0,0,0,27.1,3.4,145.6,39.2,3.6,3.5,3.5
9:51:59,0,0,0,0,0,14.8,1.2,308,43.4,3.6,3.5,3.5
9:52:11,0,0,0,0,0,29.9,2.5,308,43.4,3.6,3.6,3.5
9:52:24,0,0,0,0,0,26.2,4,26.3,88.1,3.6,3.6,3.5
9:52:36,0,0,0,0,0,10.5,4,26.3,88.1,3.6,3.6,3.5
9:52:46,0,0,0,0,0,11.4,2.3,7.2,79.8,3.6,3.6,3.5
9:52:56,0,0,0,0,0,6.4,1.8,7.2,79.8,3.6,3.5,3.5
9:53:07,0,0,0,0,0,61.4,0.6,325.6,46.5,3.6,3.6,3.5
9:53:17,0,0,0,0,0,33.5,1.3,325.6,46.5,3.6,3.6,3.5
9:53:29,0,0,0,0,0,30.4,0.7,41.1,51.9,3.6,3.6,3.5
9:54:09,0,0,0,0,0,30.4,0.7,41.1,51.9,3.6,3.6,3.5
9:54:46,0,0,0,0,0,30.4,0.7,41.1,51.9,3.6,3.6,3.5
9:55:36,0,0,0,0,0,30.4,0.7,41.1,51.9,3.6,3.6,3.5
9:55:50,0,0,0,0,0,152.4,0.6,95.1,29.7,3.6,3.6,3.6
9:57:15,0,0,0,0,0,152.4,0.6,95.1,29.7,3.6,3.6,3.6
9:57:55,0,0,0,0,0,152.4,0.6,95.1,29.7,3.6,3.6,3.6
9:58:37,0,0,0,0,0,152.4,0.6,95.1,29.7,3.6,3.6,3.6
9:59:31,0,0,0,0,0,14.8,3.5,4.8,30.5,3.6,3.6,3.6
9:59:42,0,0,0,0,0,98.4,1.2,11.1,36.2,3.6,3.6,3.6
9:59:52,0,0,0,0,0,14.8,2.8,11.1,36.2,3.6,3.6,3.6
10:00:03,0,0,0,0,0,132.9,0.8,2.3,27.2,3.6,3.6,3.6
